image_index,label,average_precision
4099,73,0.9738
4100,73,0.98831
4101,73,0.83347
4102,73,0.90154
4103,73,0.96586
4104,73,0.96683
4105,73,0.92246
4106,73,0.9818
4107,73,0.95673
4108,73,0.9735
4109,73,0.93863
4110,73,0.92483
4111,73,0.95091
4112,73,0.96011
4113,73,0.94021
4114,73,0.97826
4115,73,0.94915
4116,73,0.98273
4117,73,0.97419
4118,73,0.73979
4119,73,0.87994
4120,73,0.95425
4121,73,0.96966
4122,73,0.96656
4123,73,0.80613
4124,73,0.93857
4125,73,0.88949
4126,73,0.9616
4127,73,0.97118
4128,73,0.80312
4129,73,0.9409
4130,73,0.8702
4131,73,0.91103
4132,73,0.96478
4133,73,0.90252
4134,73,0.96955
4135,73,0.96133
4136,73,0.89464
4137,73,0.91119
4138,73,0.93717
4139,73,0.90262
4140,73,0.75019
4141,73,0.97423
4142,73,0.88778
4143,73,0.84342
4144,73,0.95752
4145,73,0.97329
4146,73,0.97873
4147,73,0.97983
4148,73,0.9702
4149,73,0.83163
4150,73,0.98166
4151,73,0.91818
4152,73,0.95209
4153,73,0.96643
4154,73,0.96533
4155,73,0.65151
4156,73,0.8472
4157,73,0.92203
4158,73,0.96553
4159,73,0.67888
4160,73,0.93252
4161,73,0.91205
4162,73,0.70312
4163,73,0.88454
4164,73,0.92156
4165,73,0.86247
4166,73,0.97342
4167,73,0.97376
4168,73,0.63671
4169,73,0.87655
4170,73,0.8237
4171,73,0.94899
4172,73,0.94724
4173,73,0.94877
4174,73,0.91042
4175,73,0.68327
4176,73,0.85315
4177,73,0.94609
4178,73,0.97219
4179,73,0.77885
4180,73,0.97891
4181,73,0.98276
4182,73,0.98059
4183,73,0.98297
4184,73,0.82912
4185,73,0.96348
4186,73,0.80686
4187,74,0.95588
4188,74,0.97601
4189,74,0.9765
4190,74,0.99486
4191,74,0.98473
4192,74,0.92814
4193,74,0.95799
4194,74,0.96699
4195,74,0.95936
4196,74,0.98888
4197,74,0.99037
4198,74,0.98511
4199,74,0.97641
4200,74,0.99602
4201,74,0.97005
4202,74,0.91772
4203,74,0.96986
4204,74,0.97814
4205,74,0.97764
4206,74,0.97535
4207,74,0.95367
4208,74,0.97321
4209,74,0.96305
4210,74,0.97498
4211,74,0.98549
4212,74,0.99052
4213,74,0.89852
4214,74,0.96351
4215,74,0.98132
4216,74,0.97522
4217,74,0.96854
4218,74,0.96895
4219,74,0.9468
4220,74,0.24309
4221,74,0.99045
4222,74,0.99505
4223,74,0.99562
4224,74,0.98038
4225,74,0.98591
4226,74,0.97568
4227,74,0.94256
4228,74,0.97015
4229,74,0.95361
4230,74,0.98801
4231,74,0.95685
4232,74,0.93453
4233,74,0.95749
4234,74,0.97462
4235,74,0.98848
4236,74,0.99542
4237,74,0.98753
4238,74,0.97442
4239,74,0.9664
4240,74,0.98847
4241,74,0.98616
4242,74,0.98285
4243,74,0.9901
4244,74,0.96553
4245,74,0.99226
4246,74,0.91935
4247,74,0.9905
4248,74,0.97517
4249,74,0.9598
4250,74,0.98501
4251,74,0.98881
4252,74,0.96893
4253,74,0.99172
4254,74,0.97088
4255,74,0.98263
4256,74,0.80342
4257,74,0.96232
4258,74,0.99293
4259,74,0.98028
4260,74,0.9918
4261,74,0.96211
4262,74,0.97967
4263,74,0.96366
4264,74,0.95547
4265,74,0.96213
4266,74,0.99315
4267,74,0.98893
4268,74,0.98439
4269,74,0.92986
4270,74,0.94603
4271,74,0.97294
4272,74,0.97873
4273,74,0.99022
4274,74,0.99113
4275,74,0.97965
4276,74,0.99712
4277,74,0.94809
4278,74,0.94473
4279,74,0.97421
4280,74,0.96921
4281,74,0.98455
4282,74,0.97399
4283,74,0.9818
4284,74,0.97585
4285,74,0.97316
4286,74,0.90238
4287,74,0.97432
4288,74,0.96875
4289,74,0.98209
4290,74,0.97469
4291,74,0.9837
4292,74,0.97173
4293,74,0.98328
4294,74,0.97015
4295,74,0.77791
4296,74,0.99553
4297,74,0.95577
4298,74,0.96938
4299,74,0.95976
4300,74,0.98202
4301,74,0.98929
4302,74,0.97518
4303,74,0.97517
4304,74,0.96184
4305,74,0.97936
4306,74,0.99621
4307,74,0.98411
4308,74,0.99248
4309,74,0.96576
4310,74,0.98028
4311,74,0.97662
4312,74,0.97421
4313,74,0.97658
4314,74,0.96372
4315,74,0.98067
4316,74,0.99796
4317,74,0.99556
4318,74,0.98964
4319,74,0.97544
4320,74,0.98028
4321,74,0.9081
4322,74,0.99381
4323,74,0.99331
4324,74,0.9772
4325,74,0.95789
4326,74,0.99081
4327,74,0.95725
4328,74,0.95089
4329,75,0.9883
4330,75,0.98408
4331,75,0.98336
4332,75,0.88545
4333,75,0.77725
4334,75,0.98843
4335,75,0.98595
4336,75,0.98502
4337,75,0.97904
4338,75,0.99756
4339,75,0.99126
4340,75,0.9916
4341,75,0.97836
4342,75,0.97241
4343,75,0.98371
4344,75,0.99031
4345,75,0.98352
4346,75,0.97918
4347,75,0.97321
4348,75,0.91798
4349,75,0.95586
4350,75,0.89276
4351,75,0.97519
4352,75,0.97594
4353,75,0.97284
4354,75,0.97383
4355,75,0.97644
4356,75,0.98921
4357,75,0.96688
4358,75,0.99336
4359,75,0.98818
4360,75,0.99394
4361,75,0.86323
4362,75,0.98312
4363,75,0.99398
4364,75,0.99195
4365,75,0.98798
4366,75,0.97931
4367,75,0.99242
4368,75,0.95278
4369,75,0.97962
4370,75,0.96166
4371,75,0.96756
4372,75,0.98907
4373,75,0.97169
4374,75,0.98948
4375,75,0.99405
4376,75,0.96799
4377,75,0.9749
4378,75,0.98854
4379,75,0.97199
4380,75,0.9955
4381,75,0.98576
4382,75,0.96337
4383,75,0.94147
4384,75,0.95977
4385,75,0.97415
4386,75,0.98738
4387,75,0.68635
4388,75,0.9765
4389,75,0.94363
4390,75,0.98175
4391,75,0.97117
4392,75,0.97371
4393,75,0.95053
4394,75,0.98674
4395,75,0.95947
4396,75,0.98666
4397,75,0.97703
4398,75,0.97581
4399,75,0.96342
4400,75,0.95358
4401,75,0.87384
4402,75,0.96483
4403,75,0.99047
4404,75,0.97974
4405,75,0.86281
4406,75,0.95122
4407,75,0.96198
4408,75,0.98169
4409,75,0.9827
4410,75,0.9828
4411,75,0.98773
4412,75,0.81533
4413,75,0.98665
4414,75,0.98716
4415,75,0.97668
4416,75,0.9237
4417,75,0.98721
4418,75,0.99734
4419,75,0.99084
4420,75,0.9443
4421,75,0.97921
4422,75,0.9537
4423,75,0.98502
4424,76,0.8347
4425,76,0.92162
4426,76,0.82974
4427,76,0.87576
4428,76,0.74421
4429,76,0.45083
4430,76,0.74391
4431,76,0.88934
4432,76,0.9121
4433,76,0.88954
4434,76,0.95438
4435,76,0.92745
4436,76,0.90912
4437,76,0.92598
4438,76,0.91949
4439,76,0.82527
4440,76,0.74823
4441,76,0.81683
4442,76,0.74987
4443,76,0.85023
4444,76,0.81241
4445,76,0.94046
4446,76,0.94487
4447,76,0.85951
4448,76,0.38574
4449,76,0.86186
4450,76,0.91689
4451,76,0.93289
4452,76,0.72208
4453,76,0.91932
4454,76,0.8196
4455,76,0.95151
4456,76,0.94829
4457,76,0.89837
4458,76,0.82486
4459,76,0.8276
4460,76,0.82259
4461,76,0.9579
4462,76,0.9251
4463,76,0.90424
4464,76,0.96096
4465,76,0.88191
4466,76,0.94131
4467,76,0.76654
4468,76,0.87147
4469,76,0.8321
4470,76,0.9147
4471,76,0.95992
4472,76,0.78561
4473,76,0.54733
4474,76,0.87625
4475,76,0.81715
4476,76,0.87572
4477,76,0.73112
4478,76,0.93044
4479,76,0.93831
4480,76,0.93852
4481,76,0.9574
4482,76,0.91982
4483,76,0.82319
4484,76,0.90508
4485,76,0.92011
4486,76,0.83529
4487,76,0.90968
4488,76,0.9244
4489,76,0.90959
4490,76,0.96185
4491,76,0.90665
4492,76,0.7194
4493,76,0.26513
4494,76,0.62088
4495,76,0.88003
4496,76,0.21412
4497,76,0.82629
4498,76,0.90976
4499,76,0.86323
4500,76,0.93667
4501,76,0.31695
4502,76,0.931
4503,76,0.85313
4504,76,0.95024
4505,76,0.9342
4506,76,0.85239
4507,77,0.98673
4508,77,0.99321
4509,77,0.98992
4510,77,0.99372
4511,77,0.99048
4512,77,0.99564
4513,77,0.9912
4514,77,0.99689
4515,77,0.98862
4516,77,0.99058
4517,77,0.98994
4518,77,0.99597
4519,77,0.99473
4520,77,0.99358
4521,77,0.99209
4522,77,0.99288
4523,77,0.95836
4524,77,0.9873
4525,77,0.99135
4526,77,0.98068
4527,77,0.99391
4528,77,0.98731
4529,77,0.99017
4530,77,0.98861
4531,77,0.99545
4532,77,0.99495
4533,77,0.98569
4534,77,0.9839
4535,77,0.99313
4536,77,0.99078
4537,77,0.99364
4538,77,0.99346
4539,77,0.9928
4540,77,0.98094
4541,77,0.98368
4542,77,0.99212
4543,77,0.99142
4544,77,0.99541
4545,77,0.98907
4546,77,0.99202
4547,77,0.98526
4548,77,0.98598
4549,77,0.98847
4550,77,0.99354
4551,77,0.99101
4552,77,0.98367
4553,77,0.99301
4554,77,0.96719
4555,77,0.99546
4556,77,0.98977
4557,77,0.99396
4558,77,0.98426
4559,77,0.99637
4560,77,0.99529
4561,77,0.97532
4562,77,0.99645
4563,77,0.99512
4564,77,0.99775
4565,77,0.98837
4566,77,0.99232
4567,77,0.99555
4568,77,0.99192
4569,77,0.9903
4570,77,0.99069
4571,77,0.98566
4572,77,0.98874
4573,77,0.98365
4574,77,0.99467
4575,77,0.99372
4576,77,0.99379
4577,77,0.99338
4578,77,0.99354
4579,77,0.99559
4580,77,0.99109
4581,77,0.98044
4582,77,0.99642
4583,77,0.99561
4584,77,0.9899
4585,77,0.99274
4586,77,0.97762
4587,77,0.99486
4588,77,0.98028
4589,77,0.9831
4590,77,0.98482
4591,77,0.98779
4592,77,0.9908
4593,77,0.99348
4594,77,0.98866
4595,77,0.99175
4596,77,0.99041
4597,77,0.98085
4598,77,0.99063
4599,77,0.99397
4600,77,0.98965
4601,77,0.97894
4602,77,0.99016
4603,77,0.98943
4604,77,0.99354
4605,77,0.99173
4606,77,0.99156
4607,77,0.97985
4608,77,0.99593
4609,77,0.98184
4610,77,0.98747
4611,77,0.988
4612,77,0.99206
4613,77,0.99283
4614,77,0.99148
4615,77,0.98455
4616,77,0.99136
4617,77,0.99456
4618,77,0.9806
4619,77,0.99474
4620,77,0.9904
4621,77,0.9777
4622,77,0.99092
4623,77,0.99235
4624,77,0.98927
4625,77,0.99434
4626,77,0.9949
4627,77,0.99196
4628,77,0.99201
4629,77,0.99525
4630,77,0.99309
4631,77,0.99631
4632,77,0.98589
4633,77,0.9976
4634,77,0.98369
4635,77,0.98614
4636,77,0.95931
4637,77,0.99582
4638,77,0.94177
4639,77,0.99203
4640,77,0.92631
4641,77,0.99028
4642,77,0.98622
4643,77,0.9736
4644,77,0.98811
4645,77,0.99256
4646,77,0.98842
4647,77,0.98445
4648,77,0.9357
4649,77,0.98862
4650,77,0.94038
4651,77,0.98464
4652,77,0.99566
4653,77,0.99589
4654,77,0.98981
4655,77,0.99313
4656,77,0.98192
4657,77,0.99103
4658,77,0.99195
4659,77,0.9946
4660,77,0.992
4661,77,0.99582
4662,77,0.98787
4663,77,0.98687
4664,77,0.99746
4665,77,0.95797
4666,77,0.99429
4667,77,0.99491
4668,77,0.98901
4669,77,0.98808
4670,77,0.98954
4671,77,0.99521
4672,77,0.99488
4673,77,0.99725
4674,77,0.96396
4675,77,0.98435
4676,77,0.97479
4677,77,0.99598
4678,77,0.99321
4679,77,0.9933
4680,77,0.99226
4681,77,0.99522
4682,77,0.99522
4683,77,0.99082
4684,77,0.9918
4685,77,0.95537
4686,77,0.99046
4687,77,0.99117
4688,77,0.99381
4689,77,0.98949
4690,77,0.99462
4691,77,0.98983
4692,77,0.93633
4693,77,0.98591
4694,77,0.99027
4695,77,0.98828
4696,77,0.98145
4697,77,0.99422
4698,77,0.99007
4699,77,0.99059
4700,77,0.99597
4701,77,0.96145
4702,77,0.99408
4703,77,0.99257
4704,77,0.99351
4705,77,0.98817
4706,77,0.98727
4707,77,0.97436
4708,77,0.9811
4709,77,0.99111
4710,77,0.98996
4711,77,0.98963
4712,78,0.87069
4713,78,0.78468
4714,78,0.93432
4715,78,0.96081
4716,78,0.89759
4717,78,0.83902
4718,78,0.92724
4719,78,0.86208
4720,78,0.84467
4721,78,0.86244
4722,78,0.81026
4723,78,0.9728
4724,78,0.89941
4725,78,0.98739
4726,78,0.88417
4727,78,0.8794
4728,78,0.97752
4729,78,0.95073
4730,78,0.91742
4731,78,0.94585
4732,78,0.92655
4733,78,0.84854
4734,78,0.92139
4735,78,0.77203
4736,78,0.92727
4737,78,0.85629
4738,78,0.89374
4739,78,0.8955
4740,78,0.83578
4741,78,0.93417
4742,78,0.81652
4743,78,0.87934
4744,78,0.84714
4745,78,0.94028
4746,78,0.93874
4747,78,0.85713
4748,78,0.86627
4749,78,0.94141
4750,78,0.89306
4751,78,0.86824
4752,78,0.93139
4753,78,0.94674
4754,78,0.87853
4755,78,0.92881
4756,78,0.96886
4757,78,0.80851
4758,78,0.87265
4759,78,0.8739
4760,78,0.8607
4761,78,0.85977
4762,78,0.91548
4763,78,0.9355
4764,78,0.90404
4765,78,0.95463
4766,78,0.88138
4767,78,0.83869
4768,78,0.95951
4769,78,0.94448
4770,78,0.93047
4771,78,0.77848
4772,78,0.74862
4773,78,0.87438
4774,78,0.93453
4775,78,0.93811
4776,78,0.93185
4777,78,0.91339
4778,78,0.90664
4779,78,0.95346
4780,78,0.83391
4781,78,0.9709
4782,78,0.90114
4783,78,0.91889
4784,78,0.85668
4785,78,0.9477
4786,78,0.91395
4787,78,0.92572
4788,78,0.91285
4789,78,0.86615
4790,78,0.94695
4791,78,0.9345
4792,78,0.93424
4793,78,0.94938
4794,78,0.92062
4795,78,0.85125
4796,78,0.9265
4797,78,0.91274
4798,78,0.85099
4799,78,0.93017
4800,78,0.68761
4801,78,0.86518
4802,78,0.59775
4803,78,0.87996
4804,78,0.87589
4805,78,0.92506
4806,78,0.94524
4807,78,0.92804
4808,78,0.6213
4809,78,0.91624
4810,78,0.74314
4811,78,0.8587
4812,78,0.66005
4813,78,0.85096
4814,78,0.85743
4815,78,0.87858
4816,78,0.8287
4817,78,0.89256
4818,78,0.88273
4819,78,0.78443
4820,78,0.86505
4821,78,0.98309
4822,78,0.98063
4823,78,0.96339
4824,79,0.96455
4825,79,0.83537
4826,79,0.80644
4827,79,0.7773
4828,79,0.80819
4829,79,0.90722
4830,79,0.83164
4831,79,0.86203
4832,79,0.9721
4833,79,0.97325
4834,79,0.93354
4835,79,0.70143
4836,79,0.79077
4837,79,0.75594
4838,79,0.93075
4839,79,0.96398
4840,79,0.86802
4841,79,0.7575
4842,79,0.94308
4843,79,0.96508
4844,79,0.98478
4845,79,0.93643
4846,79,0.95631
4847,79,0.94176
4848,79,0.9873
4849,79,0.86974
4850,79,0.94394
4851,79,0.97755
4852,79,0.98013
4853,79,0.89133
4854,79,0.9652
4855,79,0.56459
4856,79,0.91925
4857,79,0.92738
4858,80,0.98778
4859,80,0.96224
4860,80,0.9787
4861,80,0.98426
4862,80,0.93201
4863,80,0.95754
4864,80,0.96134
4865,80,0.97793
4866,80,0.97219
4867,80,0.99031
4868,80,0.98102
4869,80,0.92481
4870,80,0.98474
4871,80,0.98014
4872,80,0.94575
4873,80,0.97479
4874,80,0.8827
4875,80,0.9994
4876,80,0.98459
4877,80,1.0
4878,80,0.99476
4879,80,0.97212
4880,80,0.98784
4881,80,0.98703
4882,80,0.94459
4883,80,0.99582
4884,80,0.99336
4885,80,0.98178
4886,80,0.96107
4887,80,0.96756
4888,80,0.99557
4889,80,0.9881
4890,80,0.98839
4891,80,0.9849
4892,80,0.95849
4893,80,0.98533
4894,80,0.98815
4895,80,0.98877
4896,80,0.97045
4897,80,0.9729
4898,80,0.97808
4899,80,0.92817
4900,80,0.98536
4901,80,0.91671
4902,80,0.98167
4903,80,0.98292
4904,80,0.97982
4905,80,0.99221
4906,80,0.97466
4907,80,0.98333
4908,80,0.98438
4909,80,0.89582
4910,80,0.95839
4911,80,0.98229
4912,80,0.98266
4913,80,0.98499
4914,80,0.99077
4915,80,0.98655
4916,80,0.9777
4917,80,0.97889
4918,80,0.99683
4919,80,0.97596
4920,80,0.96301
4921,80,0.96577
4922,80,0.98009
4923,80,0.97704
4924,80,0.95053
4925,80,0.98043
4926,80,0.98303
4927,80,0.98898
4928,80,0.96569
4929,80,0.98373
4930,80,0.97387
4931,80,0.98904
4932,80,0.98792
4933,80,0.99166
4934,80,0.97289
4935,80,0.98243
4936,80,0.9862
4937,80,0.99573
4938,80,0.9632
4939,80,0.95491
4940,81,0.98796
4941,81,0.98728
4942,81,0.98618
4943,81,0.98409
4944,81,0.9902
4945,81,0.9878
4946,81,0.97597
4947,81,0.98691
4948,81,0.99102
4949,81,0.98865
4950,81,0.98472
4951,81,0.9873
4952,81,0.98984
4953,81,0.98824
4954,81,0.99183
4955,81,0.98975
4956,81,0.98327
4957,81,0.9914
4958,81,0.99027
4959,81,0.98774
4960,81,0.96726
4961,81,0.98844
4962,81,0.97876
4963,81,0.99009
4964,81,0.98976
4965,81,0.98956
4966,81,0.99009
4967,81,0.98992
4968,81,0.98769
4969,81,0.99034
4970,81,0.98005
4971,81,0.98439
4972,81,0.98917
4973,81,0.98653
4974,81,0.98972
4975,81,0.98595
4976,81,0.98962
4977,81,0.98832
4978,81,0.98271
4979,81,0.9927
4980,81,0.98607
4981,81,0.98688
4982,81,0.99107
4983,81,0.99103
4984,81,0.98465
4985,81,0.99195
4986,81,0.98695
4987,81,0.99055
4988,81,0.97972
4989,81,0.98875
4990,81,0.99183
4991,81,0.98912
4992,81,0.99011
4993,81,0.96758
4994,81,0.98512
4995,81,0.9923
4996,81,0.99159
4997,81,0.98904
4998,81,0.99096
4999,81,0.98342
5000,81,0.98619
5001,81,0.9879
5002,81,0.99086
5003,81,0.98517
5004,81,0.98871
5005,81,0.99089
5006,81,0.98156
5007,81,0.98259
5008,81,0.99927
5009,81,0.9865
5010,81,0.98572
5011,81,0.98776
5012,81,0.99007
5013,81,0.9859
5014,81,0.98768
5015,81,0.98977
5016,81,0.99043
5017,81,0.98865
5018,81,0.9852
5019,81,0.98322
5020,81,0.99163
5021,81,0.98415
5022,81,0.99088
5023,81,0.99239
5024,81,0.98781
5025,81,0.98783
5026,81,0.98721
5027,81,0.98676
5028,81,0.99032
5029,81,0.98684
5030,81,0.99123
5031,81,0.9859
5032,81,0.9894
5033,81,0.9902
5034,81,0.97887
5035,81,0.992
5036,81,0.98792
5037,81,0.98879
5038,81,0.99227
5039,81,0.98403
5040,81,0.98164
5041,81,0.98942
5042,81,0.9889
5043,81,0.99094
5044,81,0.99139
5045,81,0.99249
5046,81,0.98646
5047,81,0.99162
5048,81,0.99174
5049,81,0.9892
5050,81,0.97968
5051,81,0.99114
5052,81,0.99067
5053,81,0.989
5054,81,0.98855
5055,81,0.98683
5056,81,0.99008
5057,81,0.97668
5058,81,0.98688
5059,81,0.98615
5060,81,0.99101
5061,81,0.98981
5062,81,0.98586
5063,81,0.98527
5064,81,0.99035
5065,81,0.9901
5066,81,0.98461
5067,81,0.98422
5068,81,0.98691
5069,81,0.98997
5070,81,0.98449
5071,81,0.9895
5072,81,0.98824
5073,81,0.98676
5074,81,0.98699
5075,82,0.9515
5076,82,0.96592
5077,82,0.92777
5078,82,0.91144
5079,82,0.95702
5080,82,0.95012
5081,82,0.93003
5082,82,0.75544
5083,82,0.93784
5084,82,0.92985
5085,82,0.95925
5086,82,0.95627
5087,82,0.85999
5088,82,0.95215
5089,82,0.95231
5090,82,0.95241
5091,82,0.97279
5092,82,0.97288
5093,82,0.87825
5094,82,0.93536
5095,82,0.76322
5096,82,0.8649
5097,82,0.86319
5098,82,0.7607
5099,82,0.16975
5100,82,0.96712
5101,82,0.95115
5102,82,0.91351
5103,82,0.95219
5104,82,0.97683
5105,82,0.95013
5106,82,0.89679
5107,82,0.69093
5108,82,0.96053
5109,82,0.96108
5110,82,0.89825
5111,82,0.89563
5112,82,0.84615
5113,82,0.96888
5114,82,0.94558
5115,82,0.96867
5116,82,0.9599
5117,82,0.85519
5118,82,0.95707
5119,82,0.91856
5120,82,0.97929
5121,82,0.96753
5122,82,0.94591
5123,82,0.9537
5124,82,0.98133
5125,82,0.9359
5126,82,0.93687
5127,82,0.92979
5128,82,0.9708
5129,82,0.91846
5130,82,0.89099
5131,82,0.9754
5132,82,0.85489
5133,82,0.98019
5134,82,0.92687
5135,82,0.97936
5136,82,0.95749
5137,82,0.97551
5138,82,0.94453
5139,82,0.94482
5140,82,0.91497
5141,82,0.96547
5142,82,0.89358
5143,82,0.93328
5144,82,0.96212
5145,82,0.90209
5146,82,0.90703
5147,82,0.94099
5148,82,0.90484
5149,82,0.96092
5150,82,0.95945
5151,82,0.95034
5152,82,0.96005
5153,82,0.87918
5154,82,0.97187
5155,82,0.96168
5156,82,0.95848
5157,83,0.87419
5158,83,0.93309
5159,83,0.9786
5160,83,0.94242
5161,83,0.98343
5162,83,0.97618
5163,83,0.96693
5164,83,0.87571
5165,83,0.90231
5166,83,0.98161
5167,83,0.96536
5168,83,0.94132
5169,83,0.96972
5170,83,0.97282
5171,83,0.97672
5172,83,0.76763
5173,83,0.97646
5174,83,0.93306
5175,83,0.95419
5176,83,0.94911
5177,83,0.91554
5178,83,0.97876
5179,83,0.89145
5180,83,0.96877
5181,83,0.97649
5182,83,0.96726
5183,83,0.94938
5184,83,0.97797
5185,83,0.88552
5186,83,0.94525
5187,83,0.51064
5188,83,0.94169
5189,83,0.91602
5190,83,0.98111
5191,83,0.95909
5192,83,0.97347
5193,83,0.83937
5194,83,0.98012
5195,83,0.9751
5196,83,0.93441
5197,83,0.70747
5198,83,0.9668
5199,83,0.91269
5200,83,0.9728
5201,83,0.98303
5202,83,0.96996
5203,83,0.96952
5204,83,0.97868
5205,83,0.92893
5206,83,0.9471
5207,83,0.96437
5208,83,0.87905
5209,83,0.96729
5210,83,0.9425
5211,83,0.96868
5212,83,0.88157
5213,83,0.9707
5214,83,0.98168
5215,83,0.8637
5216,83,0.96491
5217,83,0.96499
5218,83,0.94713
5219,83,0.96867
5220,83,0.9314
5221,83,0.96248
5222,83,0.85557
5223,83,0.97429
5224,83,0.97498
5225,83,0.80697
5226,83,0.9629
5227,83,0.93207
5228,83,0.9505
5229,83,0.96024
5230,83,0.98202
5231,83,0.9505
5232,83,0.92133
5233,83,0.92705
5234,83,0.98016
5235,83,0.94745
5236,83,0.94771
5237,83,0.98078
5238,83,0.91496
5239,83,0.95274
5240,83,0.86993
5241,83,0.95543
5242,83,0.93791
5243,83,0.97499
5244,83,0.95109
5245,83,0.93483
5246,83,0.97694
5247,83,0.97553
5248,83,0.9745
5249,83,0.90514
5250,83,0.97971
5251,83,0.8437
5252,83,0.92218
5253,83,0.9633
5254,83,0.97301
5255,83,0.98958
5256,83,0.85692
5257,83,0.88361
5258,83,0.92316
5259,83,0.95109
5260,83,0.97121
5261,84,0.91452
5262,84,0.68301
5263,84,0.83158
5264,84,0.73641
5265,84,0.90215
5266,84,0.70355
5267,84,0.86186
5268,84,0.87377
5269,84,0.83336
5270,84,0.81587
5271,84,0.84325
5272,84,0.75282
5273,84,0.51748
5274,84,0.93315
5275,84,0.85743
5276,84,0.85257
5277,84,0.92438
5278,84,0.89811
5279,84,0.77782
5280,84,0.58965
5281,84,0.91878
5282,84,0.80968
5283,84,0.90501
5284,84,0.95053
5285,84,0.59379
5286,84,0.36915
5287,84,0.6526
5288,84,0.7854
5289,84,0.8664
5290,84,0.79699
5291,84,0.8339
5292,84,0.88738
5293,84,0.87864
5294,84,0.90969
5295,84,0.81777
5296,84,0.86258
5297,84,0.94305
5298,84,0.729
5299,84,0.201
5300,84,0.94093
5301,84,0.92638
5302,84,0.6901
5303,84,0.94888
5304,84,0.81947
5305,84,0.93269
5306,84,0.9243
5307,84,0.93491
5308,84,0.93617
5309,84,0.59711
5310,84,0.81968
5311,84,0.87392
5312,84,0.28997
5313,84,0.892
5314,84,0.84166
5315,84,0.70907
5316,84,0.93478
5317,84,0.78026
5318,84,0.59381
5319,84,0.91683
5320,84,0.80651
5321,84,0.87719
5322,84,0.91363
5323,84,0.87713
5324,84,0.40306
5325,84,0.72246
5326,84,0.75964
5327,85,0.95694
5328,85,0.99731
5329,85,0.98987
5330,85,0.99864
5331,85,0.99272
5332,85,0.95751
5333,85,0.99119
5334,85,0.98186
5335,85,0.91275
5336,85,0.90858
5337,85,0.81298
5338,85,1.0
5339,85,0.98306
5340,85,0.89521
5341,85,0.97005
5342,85,0.72831
5343,85,0.9916
5344,85,0.99115
5345,85,0.95755
5346,85,0.99913
5347,85,0.96244
5348,85,0.99473
5349,85,0.98038
5350,85,0.8861
5351,85,0.99432
5352,85,0.97177
5353,85,0.99582
5354,85,0.98131
5355,85,0.99956
5356,85,0.93664
5357,85,0.88788
5358,85,0.9846
5359,85,0.95746
5360,85,0.96078
5361,85,0.97775
5362,85,0.88185
5363,85,0.97822
5364,85,0.95644
5365,85,0.99665
5366,85,0.99608
5367,85,0.98544
5368,85,0.98007
5369,85,0.99827
5370,85,0.99527
5371,85,0.98429
5372,85,0.99509
5373,85,0.91921
5374,85,0.92851
5375,86,0.73963
5376,86,0.83022
5377,86,0.92801
5378,86,0.65004
5379,86,0.87954
5380,86,0.88829
5381,86,0.90612
5382,86,0.86481
5383,86,0.87466
5384,86,0.91373
5385,86,0.8419
5386,86,0.90868
5387,86,0.81287
5388,86,0.69032
5389,86,0.93084
5390,86,0.91912
5391,86,0.80233
5392,86,0.92427
5393,86,0.91416
5394,86,0.83535
5395,86,0.84592
5396,86,0.61839
5397,86,0.88313
5398,86,0.88791
5399,86,0.50649
5400,86,0.91285
5401,86,0.70524
5402,86,0.8349
5403,86,0.86744
5404,86,0.83969
5405,86,0.66647
5406,86,0.93722
5407,86,0.92525
5408,86,0.91036
5409,86,0.68532
5410,86,0.89545
5411,86,0.93382
5412,86,0.62845
5413,86,0.69338
5414,86,0.84396
5415,86,0.61982
5416,86,0.78632
5417,86,0.77488
5418,86,0.57962
5419,86,0.76049
5420,86,0.90771
5421,86,0.80834
5422,86,0.76286
5423,87,0.99923
5424,87,1.0
5425,87,0.99921
5426,87,0.99812
5427,87,1.0
5428,87,0.99439
5429,87,0.99845
5430,87,0.99808
5431,87,0.99708
5432,87,1.0
5433,87,1.0
5434,87,0.99806
5435,87,0.99387
5436,87,1.0
5437,87,1.0
5438,87,1.0
5439,87,1.0
5440,87,0.99733
5441,87,0.99667
5442,87,0.99512
5443,87,0.9988
5444,87,1.0
5445,87,0.99923
5446,87,1.0
5447,87,1.0
5448,87,1.0
5449,87,1.0
5450,87,0.94183
5451,87,1.0
5452,87,0.99808
5453,87,0.99961
5454,87,0.99961
5455,87,0.99646
5456,87,0.99801
5457,87,0.99961
5458,87,1.0
5459,87,1.0
5460,87,1.0
5461,87,0.99232
5462,87,1.0
5463,87,0.99842
5464,87,0.99765
5465,87,1.0
5466,87,1.0
5467,87,0.99415
5468,87,0.99921
5469,87,1.0
5470,87,1.0
5471,87,0.99842
5472,87,0.99503
5473,87,0.99838
5474,88,0.51904
5475,88,0.68435
5476,88,0.76421
5477,88,0.65911
5478,88,0.79768
5479,88,0.72495
5480,88,0.90031
5481,88,0.62889
5482,88,0.62094
5483,88,0.72129
5484,88,0.46592
5485,88,0.71745
5486,88,0.6899
5487,88,0.55592
5488,88,0.34544
5489,88,0.67581
5490,88,0.82784
5491,88,0.57019
5492,88,0.73688
5493,88,0.66621
5494,88,0.88151
5495,88,0.77731
5496,88,0.79031
5497,88,0.77756
5498,88,0.61877
5499,88,0.91363
5500,88,0.75762
